fold_fraction,legacy_mean_dice_missing_as_zero,mean_assd_mm,mean_dice,mean_displacement_mm,mean_hd95_mm,method_id,n_evaluable_labels,n_evaluable_organ_cases,n_pair_calls,n_requested_organ_cases,n_subjects,n_unavailable_organ_cases,overlap_aggregation,p95_displacement_mm,reporting_unit,runtime_seconds,sd_log_jacobian,task_domain,task_group,unavailable_label_policy,valid_sampling_fraction
0.041089905632866755,0.7289454351976875,4.9627579630613905,0.7821117172443646,18.35175335407257,23.348517726901502,B04_dino_reg,4,30,8,32,8,2,equal_weight_label_macro,41.73093361854552,composite_target_task,432.13460302504245,0.9566879197955132,l2r_mrct,mr_target,exclude_if_missing_in_fixed_or_moving_label,0.9787315580579969
