fold_fraction,legacy_mean_dice_missing_as_zero,mean_assd_mm,mean_dice,mean_displacement_mm,mean_hd95_mm,method_id,n_evaluable_labels,n_evaluable_organ_cases,n_pair_calls,n_requested_organ_cases,n_subjects,n_unavailable_organ_cases,overlap_aggregation,p95_displacement_mm,reporting_unit,runtime_seconds,sd_log_jacobian,task_domain,task_group,unavailable_label_policy,valid_sampling_fraction
0.015578248765733507,0.6871771102675899,6.296807308063248,0.7350273972838004,17.879586338996887,20.377893979330803,B02_convexadam_mind,4,30,8,32,8,2,equal_weight_label_macro,35.916655766963956,composite_target_task,16.30598952091532,0.7474357597529888,l2r_mrct,mr_target,exclude_if_missing_in_fixed_or_moving_label,0.9885385937160915
