fold_fraction,legacy_mean_dice_missing_as_zero,mean_assd_mm,mean_dice,mean_displacement_mm,mean_hd95_mm,method_id,n_evaluable_labels,n_evaluable_organ_cases,n_pair_calls,n_requested_organ_cases,n_subjects,n_unavailable_organ_cases,overlap_aggregation,p95_displacement_mm,reporting_unit,runtime_seconds,sd_log_jacobian,task_domain,task_group,unavailable_label_policy,valid_sampling_fraction
0.0,0.44577118900756385,13.510935737396423,0.471177589509062,6.224305838346481,36.01430216781428,B03_fireants,4,30,8,32,8,2,equal_weight_label_macro,13.552637311816214,composite_target_task,14.494806464761496,0.22975103370845318,l2r_mrct,mr_target,exclude_if_missing_in_fixed_or_moving_label,0.9827774471706814
