fold_fraction,legacy_mean_dice_missing_as_zero,mean_assd_mm,mean_dice,mean_displacement_mm,mean_hd95_mm,method_id,n_evaluable_labels,n_evaluable_organ_cases,n_pair_calls,n_requested_organ_cases,n_subjects,n_unavailable_organ_cases,overlap_aggregation,p95_displacement_mm,reporting_unit,runtime_seconds,sd_log_jacobian,task_domain,task_group,unavailable_label_policy,valid_sampling_fraction
0.0003984875149197049,0.5421495113619795,10.317571554632597,0.574181385809051,12.758723974227905,28.63710117466209,B01_ants_syn_mi,4,30,8,32,8,2,equal_weight_label_macro,30.798143970966333,composite_target_task,465.78318402473815,0.46932195872068405,l2r_mrct,mr_target,exclude_if_missing_in_fixed_or_moving_label,0.9997582541571723
