fold_fraction,legacy_mean_dice_missing_as_zero,mean_assd_mm,mean_dice,mean_displacement_mm,mean_hd95_mm,method_id,n_evaluable_labels,n_evaluable_organ_cases,n_pair_calls,n_requested_organ_cases,n_subjects,n_unavailable_organ_cases,overlap_aggregation,p95_displacement_mm,reporting_unit,runtime_seconds,sd_log_jacobian,task_domain,task_group,unavailable_label_policy,valid_sampling_fraction
0.01449709998236762,0.3753617180186512,14.95658417291887,0.3948810591152798,11.688203573226929,38.53167832465948,B06_synmse,4,30,8,32,8,2,equal_weight_label_macro,28.628857791423798,composite_target_task,12.259761356341187,0.6023484766483307,l2r_mrct,mr_target,exclude_if_missing_in_fixed_or_moving_label,0.987175538804796
