fold_fraction,legacy_mean_dice_missing_as_zero,mean_assd_mm,mean_dice,mean_displacement_mm,mean_hd95_mm,method_id,n_evaluable_labels,n_evaluable_organ_cases,n_pair_calls,n_requested_organ_cases,n_subjects,n_unavailable_organ_cases,overlap_aggregation,p95_displacement_mm,reporting_unit,runtime_seconds,sd_log_jacobian,task_domain,task_group,unavailable_label_policy,valid_sampling_fraction
0.04004931979709202,0.3763416838058149,13.912598380369175,0.3977300919794563,12.202568888664246,36.358339592356145,B11_transmorph_mind,4,30,8,32,8,2,equal_weight_label_macro,27.426011526584624,composite_target_task,11.98542025173083,0.8067261949181557,l2r_mrct,mr_target,exclude_if_missing_in_fixed_or_moving_label,0.9485415988498264
